timestamp,Altiva Equity Ex-Top 100 Long-Short Fund,Altiva Hybrid Long-Short Fund,Apex Hybrid Long-Short Fund,Arthaya Equity Long Short Fund,Arudha Equity Long-Short Fund,Arudha Hybrid Long-Short Fund,Diviniti Equity Long Short Fund,DynaSIF Active Asset Allocator Long-Short Fund,DynaSIF Equity Ex-Top 100 Long-Short Fund,DynaSIF Equity Long-Short Fund,Infinity Hybrid Long-Short Fund,Magnum Hybrid Long Short Fund,Platinum Hybrid Long-Short Fund,Qsif Active Asset Allocator Long-Short Fund,Qsif Equity Ex-Top 100 Long-Short Fund,Qsif Equity Long-Short Fund,Qsif Hybrid Long-Short Fund,Qsif Sector Rotation Long-Short Fund,RedHex Hybrid Long-Short Fund,Sapphire Equity Long-Short SIF,Titanium Equity Long-Short Fund,Titanium Hybrid Long-Short Fund,WSIF Equity Ex-Top 100 Long-Short Fund,WSIF Equity Long-Short Fund,iSIF Active Asset Allocator Long-Short Fund,iSIF Equity Ex-Top 100 Long-Short Fund,iSIF Equity Long-Short Fund,iSIF Hybrid Long-Short Fund
2025-11-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-07 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-14 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21 00:00:00+00:00,,,,,,,,,,,,,,,,-0.033909999999999996,,,,,,,,,,,,
2026-01-22 00:00:00+00:00,,,,,,,,,,,,,,,,-0.028564575129430114,,,,,,,,,,,,
2026-01-23 00:00:00+00:00,,,,,,,,,,,,,,,,-0.04460175930825838,,,,,,,,,,,,
2026-01-27 00:00:00+00:00,,,,,,,,,,,,,,,,-0.04073116433227841,,,,,,,,,,,,
2026-01-28 00:00:00+00:00,,,,,,,,,,,,,,,,-0.03590884600802202,,,,,,,,,,,,
2026-01-29 00:00:00+00:00,,,,,,,,,,,,,,,,-0.030025653567043675,,,,,,,,,,,,
2026-01-30 00:00:00+00:00,,,,,,,,,,,,,,,,-0.02986444295931301,,,,,,,,,,,,
2026-02-02 00:00:00+00:00,,,,,,,,,,,,,,,,-0.03641916358282615,,,,,,,,,,,,
2026-02-03 00:00:00+00:00,,,,,,,,,,,,,,,,-0.02181159636606056,,,,,,,,,,,,
2026-02-04 00:00:00+00:00,,,,,,,,,,,,,,,,-0.023555515933156967,,,,,,,,,,,,
2026-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,-0.024218201244546433,-0.006483014502004725,,,,,,,,,,,
2026-02-06 00:00:00+00:00,,,,,,,,,,,,,,,,-0.02222266295132036,-0.008218412039024847,,,,,,,,,,,
2026-02-09 00:00:00+00:00,,,,,,,,,,,,,,,,-0.01759092438971288,-0.005217165772200327,,,,,,,,,,,
2026-02-10 00:00:00+00:00,,0.029767349373633012,,,,,,,,,,0.02293885305734711,,,,-0.02084321163268532,-0.0034654948566862354,,,,,,,,,,,
2026-02-11 00:00:00+00:00,,0.02897643739818001,,,,,,,,,,0.022048911035440044,,,,-0.017856966488557835,-0.005453639082751649,,,,,,,,,,,
2026-02-12 00:00:00+00:00,,0.02648120241116758,,,,,,,,,,0.019068599110863005,,,-0.037149999999999905,-0.023316725417987683,-0.009979205842262973,,,,,,,,,,,
2026-02-13 00:00:00+00:00,,0.026575964618267944,,,,,,,,,,0.01625692313822369,,,-0.05214212224430881,-0.034430798625131764,-0.016728513880896134,,,,,,,,,,,
2026-02-16 00:00:00+00:00,,0.02985860110418237,,,,,,,,,,0.017145131598586882,,,-0.052416412614323504,-0.026417404872653316,-0.012485053806297275,,,,,,,,,,,
2026-02-17 00:00:00+00:00,,0.03011420576882995,,,,,,,,,,0.016486572382011788,,,-0.05120614035087723,-0.026561576354679817,-0.013491211325856955,,,,,,,,,,,
2026-02-18 00:00:00+00:00,,0.030851158777853716,,,,,,,,,,0.019680184570098902,,,-0.048575963583001536,-0.02030341390086632,-0.010033144317546538,,,,,,,,,,,
2026-02-19 00:00:00+00:00,,0.028595191888787674,,,,,,,,,,0.01426122117280948,,,-0.05573065185852222,-0.0333668084436044,-0.020186335403726607,,,,,,,,,,,
2026-02-20 00:00:00+00:00,,0.02867748960601868,,,,,,,,,,0.014133050738345476,,,-0.05483887134766707,-0.03231686289965019,-0.021311556545409505,,,,,,,,,,,
2026-02-23 00:00:00+00:00,,0.02763480877345814,,,,,,,,,,0.01793388183685818,,,-0.05537305010278526,-0.026814737237311426,-0.01454983043430702,,,,,,,,,,,
2026-02-24 00:00:00+00:00,,0.027414496888994666,,,,,,,,,,0.015436354798067375,,,-0.05594653076907519,-0.030179043262215433,-0.016578321880003632,,,,,,,,,,,
2026-02-25 00:00:00+00:00,,0.02755063654542922,,,,,,,,,,0.016222112047595383,,,-0.05367211692673923,-0.023042432520711364,-0.014293967646824446,,,,,,,,,,,
2026-02-26 00:00:00+00:00,,0.02662055335968394,,,,,,,,,,0.011606446710026308,,,-0.054156525936802424,-0.027061057063319516,-0.016677567037279295,,,,,,,,,,,
2026-02-27 00:00:00+00:00,,0.02592460811638886,,,,,,,,,,0.008172289227975416,,,-0.060431857835869796,-0.03249168714047501,-0.013531087748558046,,,,,,,,,,,
2026-03-02 00:00:00+00:00,,0.024396268922177056,,,,,,,,,,0.0061727175759491715,,,-0.08272824425956082,-0.038554288312150464,-0.009454850098737255,,,,,,,,,,,
2026-03-04 00:00:00+00:00,,0.020301710085652624,,,,,,,,,,-0.000828606658446307,,,-0.09010717726396911,-0.05194329498881334,-0.01291783459186624,,,,,,,,,,,
2026-03-05 00:00:00+00:00,,0.02291463041396402,,,,,,,,,,0.0024475213911396843,,,-0.08901806061701267,-0.05116352730404139,-0.015975777374952815,,,,,,,,,,,
2026-03-06 00:00:00+00:00,,0.021816241638589418,,,,,-0.036420890890980884,,,,,0.002747578572840359,,,-0.09082387566270889,-0.0589360963759854,-0.016880418714291467,,,,,,,,,,,
2026-03-09 00:00:00+00:00,,0.016334224889213544,,,,,-0.04089533666751899,,,,,-0.0020235321988392174,,,-0.10113934260939705,-0.07442195818147701,-0.01852091956315771,,,,,,,,,,,
2026-03-10 00:00:00+00:00,,0.018962439971995204,,,,,-0.04292852280150916,,,,,-0.00358292402035576,,,-0.08559353660873703,-0.06254741799765495,-0.011383266598100739,,,,,,,,,,,
2026-03-11 00:00:00+00:00,,0.01804098247278052,,,,,-0.041464101008211296,,,,,-0.0010177161658777578,,,-0.08495246598553174,-0.066088819247476,-0.008317113790958564,,,,,,,,,,,
2026-03-12 00:00:00+00:00,,0.016276703967446515,,,,,-0.04013387527326384,,,,,-0.0025107745838441886,,,-0.0904113193797822,-0.06610137403971661,-0.011651418390022261,,,,,,,,,,,
2026-03-13 00:00:00+00:00,,0.007092825636340505,,,,,-0.038260713783510925,,,,,-0.005522078435246436,,,-0.102471173022606,-0.07321189605928058,-0.013016054470884497,,,,,,,,,,,
2026-03-16 00:00:00+00:00,,0.007601426003948086,,,,,-0.039426696684465856,,,,,-0.007501823702214083,,,-0.10283200161828665,-0.07560941745839689,-0.01368683480681232,,,,,,,,,,,
2026-03-17 00:00:00+00:00,,0.008967862708392671,,,,,-0.04083415978027383,,,,,-0.010201173429776,,,-0.10339177288994328,-0.07625929147556532,-0.014409049122666717,,,,,,,,,,,
2026-03-18 00:00:00+00:00,,0.011217713620671255,,,,,-0.041855042370755324,,,,,-0.007592073560505397,,,-0.08919918195464493,-0.06667590384101507,-0.008110267678785532,,,,,,,,,,,
2026-03-19 00:00:00+00:00,,0.0039623915234172635,,,,,-0.05047206193238296,,,,,-0.008637027677972142,,,-0.10641380218622432,-0.08356240787219638,-0.013688464585485227,,,,,,,,,,,
2026-03-20 00:00:00+00:00,,0.004405028178506187,,,,,-0.04765144642929098,,,,,-0.006123759197985024,,,-0.09570634581322912,-0.07804770803561623,-0.007995413951243036,,,,,-0.037829029581421536,,,,,,
2026-03-23 00:00:00+00:00,,-0.00653639405675932,,,,,-0.04795592588108888,,,,,-0.011433926897844393,,,-0.12072744324495133,-0.10553149881268342,-0.017054590770220313,,,,,-0.0556427664403627,,,,,,
2026-03-24 00:00:00+00:00,,-0.0012273046053145054,,,,,-0.04961051062969046,,,,,-0.013189295359685715,,,-0.11229399430730425,-0.09633737425844724,-0.014037960402168648,,,,,-0.04749930148086068,,,,,,
2026-03-25 00:00:00+00:00,,0.003037708477348744,,,,,-0.05041635859031701,,,,,-0.011723455726080467,,,-0.09956056862824514,-0.08839424207395996,-0.010189010638085527,,,,,-0.03649882390463666,,,,,,
2026-03-27 00:00:00+00:00,,-0.0005256804641563528,,,,,-0.05291366871357306,,,,,-0.01679882525697496,,,-0.11459448540551453,-0.09948508119113275,-0.014768163745254026,,,,,-0.049659870720994315,,,,,,
2026-03-30 00:00:00+00:00,,-0.00563311767281216,,,,,-0.05493407568148834,,,,,-0.021989313604603433,,,-0.12713703380721575,-0.1157640347054395,-0.018550453045723225,,,,,-0.06218855889974095,,,,,,
2026-03-31 00:00:00+00:00,,-0.005632679268043561,,,,,-0.053639389133648074,,,,,-0.021519061698419772,,,-0.1258758301346493,-0.11308364792370362,-0.01867668603434347,,,,,-0.061941786283891465,,,,,,
2026-04-01 00:00:00+00:00,,0.001858410523857712,,,,,-0.05485413367590608,,,,,-0.018498730479280745,,,-0.10226646248085758,-0.09177919498587794,-0.008651953683074587,,,,,-0.05153621396304309,,,,,,
2026-04-02 00:00:00+00:00,,-0.0011560019817177247,,,,,-0.052446381885595694,,,,,-0.0179252965473935,,,-0.10406223519923219,-0.09426916932907348,-0.007210793187250708,,,,,-0.050360429524312855,,,,,,
2026-04-06 00:00:00+00:00,,0.0023608048109897695,,,,,-0.054486258356216566,,,,,-0.019985717499975575,,,-0.10357483220796082,-0.09071660752094968,-0.005779250593895391,,,,,-0.048227838041880244,,,,,,
2026-04-07 00:00:00+00:00,,0.0032513223661863044,,,,,-0.05144296248820024,,,,,-0.01959386202248503,,,-0.10226721629485935,-0.09167622967037314,-0.0014476981599257366,,,,,-0.04536828194708031,,,,,,
2026-04-08 00:00:00+00:00,,0.011782846502967459,,,,,-0.04450090689334241,,,,,-0.014774055317491208,,,-0.08584293550748612,-0.06968966704372193,0.004125084489682518,,,,,-0.02709259607672254,,,,,,
2026-04-09 00:00:00+00:00,,0.011312085611259626,,,,,-0.05090108946940197,,,,,-0.014331536204190254,,,-0.08390230168226931,-0.06759743463246182,0.012187587196555993,,,,,-0.029929925966982074,,,,,,
2026-04-10 00:00:00+00:00,,0.013181487763508581,,,,,-0.047479413879792265,,,,,-0.009115066726587018,,,-0.064051483270963,-0.055502561732340805,0.0251704823427219,,,,,-0.022588812406044823,,,,,,
2026-04-13 00:00:00+00:00,,0.01262278883227097,,,,,-0.049598642181245545,,,,,-0.010857254442491748,,,-0.07143286693661544,-0.06107335088201782,0.021958214662709752,,,,,-0.024403272234477025,,,,,,
2026-04-15 00:00:00+00:00,,0.016201593980879947,,,,,-0.03955820144144373,,,,,-0.00313596362282198,,,-0.03701437748546954,-0.046567583891952924,0.02343461741740538,,,,,-0.008243235171136787,,,,,,
2026-04-16 00:00:00+00:00,,0.01810802675910006,,,,,-0.04020910583550008,,,,,-0.0022669506079548984,,,-0.009446581706191726,-0.02906347679730714,0.03359616387785391,,,,,-0.004725935695301997,,,,,,
2026-04-17 00:00:00+00:00,,0.018315160451670254,,,,,-0.040060171436567704,,,,,-0.0014901668594733408,,,-0.001978782478968988,-0.021056002561947063,0.036761979213646434,,,,,-0.00441837966149039,,,,,,
2026-04-20 00:00:00+00:00,,0.01971060063469876,,,,,-0.04110108916003674,,,,,-0.0009993239867147619,,,-0.00432604735883424,-0.0201349673595258,0.03720282801578256,,,,,-0.004267581338305515,,,,,,
2026-04-21 00:00:00+00:00,,0.01963825291278143,,,,,-0.036661800038398695,,,,,0.0004314994606258171,,,0.010991756182862744,-0.0034859704800764835,0.04490268068198966,,,,,-0.0022099007535562043,,,,,,
2026-04-22 00:00:00+00:00,,0.021436331186466928,,,,,-0.043796579931226876,,,,,-0.0008035119350919828,,,0.026169979652527875,0.012357904309604484,0.050295589820027464,,,,,-0.0037414796756056745,,,,,,
2026-04-23 00:00:00+00:00,,0.018978880062003434,,,,,-0.04732395823770785,,,,,-0.0018999304664624184,,,0.02995304373460228,0.012760337295540047,0.05178690613433656,,,,,-0.00371461380997562,,,,,,
2026-04-24 00:00:00+00:00,,0.021154762251971215,,,,,-0.04499572677330865,,,,,0.0029966091002286976,,,0.04426364992647769,0.027055108066125655,0.05304199496385342,,,,,-0.001126817244328282,,,,,,
2026-04-27 00:00:00+00:00,,0.026631223283576366,,,,,-0.04138932972812892,,,,,0.005914943117963478,,,0.06556828365057599,0.04510966887143031,0.06512377803628655,,,,,0.009230676109194258,,,,,,
2026-04-28 00:00:00+00:00,,0.024948247208264718,,,,,-0.03761939386674984,,,,,0.004693726937269549,,,0.0663535632529797,0.04293386559117662,0.06474498858157829,,,,,0.005387931034482651,,,,,,
2026-04-29 00:00:00+00:00,,0.02910313245968732,,,,,-0.033703384605457076,,,,,0.010576837614434398,,,0.07457579246963753,0.05769914094015838,0.07054846133479975,,,,,0.013255249829995819,,,,,,
2026-04-30 00:00:00+00:00,,0.026385969010355836,,,,,-0.036403410365716926,,,,,0.011128366949244795,,,0.08065411104220366,0.05622912091914789,0.07233639529910185,,,,,0.0044003398883223355,,,,,,
2026-05-04 00:00:00+00:00,,0.026523394994559357,,,,,-0.03780525773289356,,,,,0.009489238296277236,,,0.08038526252211065,0.059621016900038404,0.0774254489315025,,,,,0.0031486082749048183,,,,,,
2026-05-05 00:00:00+00:00,,0.025999359478265927,,,,,-0.039488987868049996,,,,,0.009232590254488082,,,0.07414188133016442,0.05297767898490324,0.07279743937767158,,,,,-0.0012838258008867065,,,,,,
2026-05-06 00:00:00+00:00,,0.028544815943182034,,,,,-0.037684554224821754,,,,,0.012400363033699069,,,0.07413041165833412,0.05869893788749625,0.07487106886439499,,,,,0.008862169675923681,,,,,,
2026-05-07 00:00:00+00:00,,0.02916096737580398,,,,,-0.03391287916779551,,,,,0.01546289892303121,,,0.08837917864652622,0.06557715536376141,0.07814002449467083,,,,,0.013587093267846795,,,,,,
2026-05-08 00:00:00+00:00,,0.02673698471066399,,,,,-0.043175500945179635,,,,,0.008851989244146097,,,0.06265751008064524,0.04956004272417469,0.0698299913691014,,,,,-0.002325997495079668,,,,,,
2026-05-11 00:00:00+00:00,,0.024979925118272517,,,,0.012258321706198894,-0.06033319772699808,,,,,0.007152598581254166,,,0.05173297624153905,0.03435962465128073,0.059780643606122785,,,,,-0.012720001583813478,,,,-0.0020000000000000018,,-0.006060000000000065
2026-05-12 00:00:00+00:00,,0.022177907280665377,,,,0.011252738498306991,-0.06944891466603742,,,,,0.003199246312525217,,,0.03888702648340603,0.0201149716626281,0.04851825081315497,,,,,-0.019539192446167974,,,,-0.018018018018017945,,-0.022340011379630376
2026-05-13 00:00:00+00:00,,0.022954815868133194,,,,0.01125498007968151,-0.06721826054340563,,,,,0.0029205378493863954,,,0.04436903098372569,0.025922395083263883,0.05295112668398483,,,,,-0.019106387615019593,,,,-0.012012012012012074,,-0.021278509604813367
2026-05-14 00:00:00+00:00,,0.023473181093998985,,,,0.01185613231045135,-0.06500977752460668,,,,,0.00726920518138785,,,0.0291373841656819,0.028798581231547438,0.05346810665543544,,,,,-0.01499728488917429,,,,-0.010945273631840946,,-0.02365676829873875
2026-05-15 00:00:00+00:00,,0.023084944097939708,,,,0.011554935750572648,-0.0646763760478668,,,,,0.006226844837192935,,,0.021431593284698458,0.031244325175036725,0.05472876141226446,,,,,-0.020930140978183798,,,,-0.010934393638171058,,-0.02796808731500422
2026-05-18 00:00:00+00:00,,0.02224260269344036,,,,0.010454002389486128,-0.06787068790938433,,,,,0.005305376701286724,,,0.012067004446282725,0.02673947365774687,0.05240945134482167,,,,,-0.023940905111786592,,,,-0.018867924528301883,,-0.03580764488286059
2026-05-19 00:00:00+00:00,,0.0240691553580914,,,,0.0098487863111818,-0.06883806920959845,,,,,0.006338338142514832,,,0.021000155787505692,0.032594011493094044,0.05587602757622667,,,,,-0.02095221200563724,,,,-0.008982035928143728,,-0.030257230915125666
2026-05-20 00:00:00+00:00,,0.02506689334737211,,,,0.008648111332007824,-0.06171628641359861,,,,,0.009556949617722132,,,0.03815957256220304,0.04201303536275636,0.05429868819374373,,,,,-0.012266772528781278,,,,-0.002008032128514192,,-0.021688374911825847
2026-05-21 00:00:00+00:00,,0.023207829147182224,,,,0.00825049701789271,-0.06594502929217205,,,,,0.006691580739204506,,,0.04492568643790684,0.03556358029700557,0.05478926816471086,,,,,-0.014756901544878631,,,,-0.0010030090270811698,,-0.020359745081300007
2026-05-22 00:00:00+00:00,,0.024157660521296975,,,,0.007450824557917679,-0.06532548194149945,,,,,0.006106616641263107,,,0.03807402582393915,0.034431804380389286,0.05324155723744539,,,,,-0.014391682613584922,,,,-0.0019980019980019303,,-0.018380167254567703
2026-05-25 00:00:00+00:00,,0.0265127465127466,,,,0.008744907085362241,-0.062198670278137635,,,,,0.009440494650711395,,,0.04819163335326904,0.03956068360538234,0.05516170345794302,,,,,-0.010454505182953988,,,,0.001996007984031989,,-0.011114740144699375
2026-05-26 00:00:00+00:00,,0.02724192368410905,,,,,-0.05537629396465493,,,,,0.011334544957104509,,,0.06391523178807934,0.05408488576986947,0.05473063684173329,,,,,-0.0051880160788894125,,,,0.01106639839034207,,-0.001879661660900922
2026-05-27 00:00:00+00:00,,0.028205202228701598,,,,0.00894276629570756,-0.06078543893441979,,,,,0.009297238173366251,,,0.07307994145968988,0.055969047497836266,0.05642649081640916,,,,,-0.00839216073456095,,,,0.010040160642570184,,-0.0032127392093869167
2026-05-29 00:00:00+00:00,,0.027238403451995685,,,,0.007745010425975529,-0.07406099136904687,,,,,0.0033149386736344155,,,0.07497253069628007,0.051746718240794465,0.05177216211852098,,,,,-0.017544895448954545,,,,-0.0030060120240481547,,-0.012305609207303725
2026-06-01 00:00:00+00:00,,0.02788840779563939,,,,0.009533267130089396,-0.0712929639125579,,,,,0.0035952597282062904,,,0.07286456380870776,0.04494393444956124,0.053233015795967065,,,,,-0.020420236839251094,,,,-0.002020202020201922,,-0.01183663242295152
2026-06-02 00:00:00+00:00,,0.027312928119309854,,,,0.008733624454148492,-0.0720748592981606,,,,,0.0017856097418182948,,,0.07601952716962646,0.043565038549993274,0.05639823357619966,,,,,-0.02118610695439882,,,,-0.0060301507537686705,,-0.015138369483919223
2026-06-03 00:00:00+00:00,,0.02568002002040548,,,,0.008731891248263679,-0.07212647397371097,,,,,0.001219524092917812,,,0.06823039054110103,0.03837909976948284,0.04977275246646706,,,,,-0.023264274687564424,,,,-0.011033099297893756,,-0.01841414876956393
2026-06-04 00:00:00+00:00,,0.02770686216895779,,,,0.00942647350664827,-0.06487263147278455,,,0.022114077863938153,,0.004826424921191119,,,0.07853071564281189,0.04737089010361428,0.04711778439739156,,,,,-0.016545936745437917,,,,0.0010131712259373593,,-0.008103630064768774
2026-06-05 00:00:00+00:00,,0.030036750166388515,,,,0.01090945155211731,-0.058282981281239765,,,0.020768608333416427,,0.00804892173895988,,,0.09393510452961684,0.058531470688006904,0.05061519563422534,,,,,-0.009104598171102651,,,,0.014388489208633004,,0.003025534291080767
2026-06-08 00:00:00+00:00,,0.032669106682933435,,,,0.013893023717376218,-0.05352247441147828,,,0.012295573593506193,,0.01261711307026303,,,0.09745337436168922,0.07165307464993154,0.05786527073185521,,,,,-0.003979728572436114,,,,0.018730489073881307,,0.0024197930871843187
2026-06-09 00:00:00+00:00,,0.03176334330663044,,,,0.014185100684455998,-0.05292349772558358,,,0.016865188138549758,,0.010986955451636637,,,0.10843931145445329,0.07555810557062381,0.05794651713597432,,,,,-0.003460381143430391,,,,0.01754385964912286,,0.0023902761531811034
2026-06-10 00:00:00+00:00,,0.03174526431824565,,,,0.01507039460638504,-0.050364469619098906,,,0.013998399039423681,,0.01218238088667234,,,0.10925357249758871,0.07793617178198531,0.05847032288216547,,,,,0.0004138696815223497,,,,0.022916666666666696,,0.006967604231870261
2026-06-11 00:00:00+00:00,,0.035493707271597286,,,,0.015680825724493808,-0.04884528084680273,,,0.01569042934261633,,0.015083627587707538,,,0.115290132250502,0.09295501109783166,0.060462564019185594,,,,,0.00926124251603877,,,,0.03062302006335793,,0.016142620887636294
2026-06-12 00:00:00+00:00,,0.038244914548938524,,,,0.015679269623895875,-0.03721029781105001,,,0.02554477843508196,,0.019500340811427597,,,0.10968816528232805,0.09131517820543822,0.05882412354681987,,,,,0.013313894035578144,,,,0.03765690376569042,,0.024316984858459456
2026-06-15 00:00:00+00:00,,0.0434103260869565,,,,0.015459320186304693,-0.028253651380003353,,,0.04654983018734815,,0.025300680487418736,,,0.12738945314232475,0.10772008070510775,0.06021548889675765,,,,,0.029057738368241326,,,,0.05702217529039055,,0.05110977055727761
2026-06-16 00:00:00+00:00,,0.046405628929900855,,,,0.017164401230280735,-0.025087899976022232,,,0.0558588064046579,,0.029838469923694433,,,0.15040446862725476,0.11996543151919936,0.06943628592841677,,,,,0.03810548977395056,,,,0.06900212314225063,,0.06278718449046394
